
-7  -1  3.9579E-5
-7  -0.95 1.8595E-4
-7  -0.9  3.7775E-4
-7  -0.85 4.3974E-4
-7  -0.8  2.9184E-4
-7  -0.75 8.1725E-5
-7  -0.65 3.5978E-5
-7  -0.6  4.714E-5
-7  -0.5  9.1951E-6
-7  -0.45 4.2241E-5
-7  -0.4  2.9376E-5
-7  -0.3  4.325E-5
-7  -0.25 8.565E-5
-7  -0.2  2.4319E-5
-7  -0.15 5.296E-5
-7  -0.1  4.7972E-4
-7  -0.05 0.0012
-7  0 0.0015
-7  0.05  0.0012
-7  0.1 4.7717E-4
-7  0.15  4.5069E-5
-7  0.2 2.6478E-5
-7  0.25  8.4759E-5
-7  0.3 4.2419E-5
-7  0.4 2.9855E-5
-7  0.45  4.2651E-5
-7  0.55  9.5045E-6
-7  0.6 4.7153E-5
-7  0.65  3.7082E-5
-7  0.75  8.6741E-5
-7  0.8 3.0114E-4
-7  0.85  4.5664E-4
-7  0.9 3.8925E-4
-7  0.95  1.8894E-4
-7  1 3.9168E-5
-6.95 -1.15 1.079E-5
-6.95 -1.1  1.1377E-5
-6.95 -1  5.5114E-5
-6.95 -0.95 2.5897E-4
-6.95 -0.9  5.2651E-4
-6.95 -0.85 6.1306E-4
-6.95 -0.8  4.0504E-4
-6.95 -0.75 1.153E-4
-6.95 -0.65 5.0458E-5
-6.95 -0.6  6.4244E-5
-6.95 -0.55 1.2455E-5
-6.95 -0.5  1.1953E-5
-6.95 -0.45 5.8262E-5
-6.95 -0.4  4.0706E-5
-6.95 -0.3  5.9394E-5
-6.95 -0.25 1.1713E-4
-6.95 -0.2  3.4542E-5
-6.95 -0.15 6.2974E-5
-6.95 -0.1  6.6885E-4
-6.95 -0.05 0.0017
-6.95 0 0.0022
-6.95 0.05  0.0017
-6.95 0.1 6.6584E-4
-6.95 0.15  7.0121E-5
-6.95 0.2 3.4821E-5
-6.95 0.25  1.1978E-4
-6.95 0.3 5.9262E-5
-6.95 0.4 4.1983E-5
-6.95 0.45  5.9225E-5
-6.95 0.5 1.2574E-5
-6.95 0.55  1.258E-5
-6.95 0.6 6.6524E-5
-6.95 0.65  5.0819E-5
-6.95 0.75  1.1733E-4
-6.95 0.8 4.1896E-4
-6.95 0.85  6.29E-4
-6.95 0.9 5.4117E-4
-6.95 0.95  2.6382E-4
-6.95 1 5.4669E-5
-6.95 1.1 1.2062E-5
-6.95 1.15  1.127E-5
-6.9  -1.15 1.2421E-5
-6.9  -1.1  1.2969E-5
-6.9  -1  6.1676E-5
-6.9  -0.95 2.9425E-4
-6.9  -0.9  6.008E-4
-6.9  -0.85 6.987E-4
-6.9  -0.8  4.6574E-4
-6.9  -0.75 1.3155E-4
-6.9  -0.65 5.7532E-5
-6.9  -0.6  7.4921E-5
